SalesOrderNumber,SalesOrderLineNumber,CustomerKey,ProductKey,OrderDateKey,DueDateKey,ShipDateKey,PromotionKey,CurrencyKey,SalesTerritoryKey,OrderQuantity,UnitPrice,ExtendedAmount,UnitPriceDiscountPct,DiscountAmount,ProductStandardCost,TotalProductCost,SalesAmount,TaxAmount,FreightAmount,CarrierTrackingNumber,CustomerPONumber,RevisionNumber
SO51185,2,27767,541,20210531,20210610,20210607,1,100,8,1,28.9900,28.9900,0.0000,0,10.8423,10.8423,28.9900,2.3192,0.7248,,,1
SO51261,1,12271,578,20210604,20210614,20210611,1,98,10,1,1214.8500,1214.8500,0.0000,0,755.1508,755.1508,1214.8500,97.1880,30.3713,,,1
SO51339,2,12462,478,20210610,20210620,20210617,1,100,8,1,9.9900,9.9900,0.0000,0,3.7363,3.7363,9.9900,0.7992,0.2498,,,1
SO51411,1,11239,363,20210614,20210624,20210621,1,98,10,1,2294.9900,2294.9900,0.0000,0,1251.9813,1251.9813,2294.9900,183.5992,57.3748,,,1
SO51483,4,23606,540,20210619,20210629,20210626,1,98,10,1,32.6000,32.6000,0.0000,0,12.1924,12.1924,32.6000,2.6080,0.8150,,,1
SO51556,2,11022,480,20210623,20210703,20210630,1,100,1,1,2.2900,2.2900,0.0000,0,0.8565,0.8565,2.2900,0.1832,0.0573,,,1
SO51636,1,18238,380,20210628,20210708,20210705,1,6,9,1,2443.3500,2443.3500,0.0000,0,1554.9479,1554.9479,2443.3500,195.4680,61.0838,,,1
SO51903,3,19344,486,20210701,20210711,20210708,1,100,8,1,159.0000,159.0000,0.0000,0,59.4660,59.4660,159.0000,12.7200,3.9750,,,1
SO51990,1,12165,478,20210703,20210713,20210710,1,19,6,1,9.9900,9.9900,0.0000,0,3.7363,3.7363,9.9900,0.7992,0.2498,,,1
SO52079,1,24486,529,20210705,20210715,20210712,1,100,4,1,3.9900,3.9900,0.0000,0,1.4923,1.4923,3.9900,0.3192,0.0998,,,1
SO52168,1,13790,589,20210707,20210717,20210714,1,100,8,1,769.4900,769.4900,0.0000,0,419.7784,419.7784,769.4900,61.5592,19.2373,,,1
SO52251,2,13372,487,20210708,20210718,20210715,1,100,1,1,54.9900,54.9900,0.0000,0,20.5663,20.5663,54.9900,4.3992,1.3748,,,1
SO52327,2,21021,538,20210709,20210719,20210716,1,100,7,1,21.4900,21.4900,0.0000,0,8.0373,8.0373,21.4900,1.7192,0.5373,,,1
SO52414,1,16608,540,20210712,20210722,20210719,1,6,9,1,32.6000,32.6000,0.0000,0,12.1924,12.1924,32.6000,2.6080,0.8150,,,1
SO52501,2,15330,214,20210713,20210723,20210720,1,100,1,1,34.9900,34.9900,0.0000,0,13.0863,13.0863,34.9900,2.7992,0.8748,,,1
SO52583,2,21254,214,20210715,20210725,20210722,1,6,9,1,34.9900,34.9900,0.0000,0,13.0863,13.0863,34.9900,2.7992,0.8748,,,1
SO52669,1,12277,577,20210716,20210726,20210723,2,98,10,1,1214.8500,1214.8500,0.0000,0,755.1508,755.1508,1214.8500,97.1880,30.3713,,,1
SO52757,2,12948,487,20210718,20210728,20210725,1,100,4,1,54.9900,54.9900,0.0000,0,20.5663,20.5663,54.9900,4.3992,1.3748,,,1
SO52841,1,18296,380,20210720,20210730,20210727,1,6,9,1,2443.3500,2443.3500,0.0000,0,1554.9479,1554.9479,2443.3500,195.4680,61.0838,,,1
SO52925,4,19380,480,20210721,20210731,20210728,1,100,7,1,2.2900,2.2900,0.0000,0,0.8565,0.8565,2.2900,0.1832,0.0573,,,1
SO53023,1,11277,540,20210724,20210803,20210731,1,19,6,1,32.6000,32.6000,0.0000,0,12.1924,12.1924,32.6000,2.6080,0.8150,,,1
SO53105,1,18150,485,20210725,20210804,20210801,1,100,7,1,21.9800,21.9800,0.0000,0,8.2205,8.2205,21.9800,1.7584,0.5495,,,1
SO55426,1,27957,529,20210901,20210911,20210908,1,98,10,1,3.9900,3.9900,0.0000,0,1.4923,1.4923,3.9900,0.3192,0.0998,,,1
SO56350,3,22138,480,20210918,20210928,20210925,1,100,4,1,2.2900,2.2900,0.0000,0,0.8565,0.8565,2.2900,0.1832,0.0573,,,1
SO56445,3,16412,480,20210920,20210930,20210927,1,100,7,1,2.2900,2.2900,0.0000,0,0.8565,0.8565,2.2900,0.1832,0.0573,,,1
SO56527,2,18767,217,20210921,20211001,20210928,1,6,9,1,34.9900,34.9900,0.0000,0,13.0863,13.0863,34.9900,2.7992,0.8748,,,1
SO56605,2,20603,480,20210923,20211003,20210930,1,6,9,1,2.2900,2.2900,0.0000,0,0.8565,0.8565,2.2900,0.1832,0.0573,,,1
SO56690,3,22791,538,20210924,20211004,20211001,1,100,4,1,21.4900,21.4900,0.0000,0,8.0373,8.0373,21.4900,1.7192,0.5373,,,1
SO56773,1,11709,475,20210926,20211006,20211003,1,19,6,1,69.9900,69.9900,0.0000,0,26.1763,26.1763,69.9900,5.5992,1.7498,,,1
SO56866,1,28633,529,20210928,20211008,20211005,1,100,1,1,3.9900,3.9900,0.0000,0,1.4923,1.4923,3.9900,0.3192,0.0998,,,1
SO56957,1,13258,606,20210929,20211009,20211006,1,100,8,1,539.9900,539.9900,0.0000,0,343.6496,343.6496,539.9900,43.1992,13.4998,,,1
SO57227,1,14118,357,20211001,20211011,20211008,1,19,6,1,2319.9900,2319.9900,0.0000,0,1265.6195,1265.6195,2319.9900,185.5992,57.9998,,,1
SO57315,3,23925,479,20211003,20211013,20211010,1,100,8,1,8.9900,8.9900,0.0000,0,3.3623,3.3623,8.9900,0.7192,0.2248,,,1
SO43740,1,16527,312,20190706,20190716,20190713,1,6,9,1,3578.2700,3578.2700,0.0000,0,2171.2942,2171.2942,3578.2700,286.2616,89.4568,,,1
SO44022,1,22008,313,20190728,20190807,20190804,1,19,6,1,3578.2700,3578.2700,0.0000,0,2171.2942,2171.2942,3578.2700,286.2616,89.4568,,,1
SO44329,1,17904,311,20190903,20190913,20190910,1,6,9,1,3578.2700,3578.2700,0.0000,0,2171.2942,2171.2942,3578.2700,286.2616,89.4568,,,1
SO44626,1,18272,313,20191010,20191020,20191017,1,6,9,1,3578.2700,3578.2700,0.0000,0,2171.2942,2171.2942,3578.2700,286.2616,89.4568,,,1
SO44896,1,25964,346,20191112,20191122,20191119,1,100,1,1,3399.9900,3399.9900,0.0000,0,1912.1544,1912.1544,3399.9900,271.9992,84.9998,,,1
SO45143,1,29278,310,20191212,20191222,20191219,1,100,4,1,3578.2700,3578.2700,0.0000,0,2171.2942,2171.2942,3578.2700,286.2616,89.4568,,,1
SO45429,1,28129,310,20200113,20200123,20200120,1,100,6,1,3578.2700,3578.2700,0.0000,0,2171.2942,2171.2942,3578.2700,286.2616,89.4568,,,1
SO45700,1,11278,310,20200216,20200226,20200223,1,100,1,1,3578.2700,3578.2700,0.0000,0,2171.2942,2171.2942,3578.2700,286.2616,89.4568,,,1
SO45944,1,20225,312,20200320,20200330,20200327,1,6,9,1,3578.2700,3578.2700,0.0000,0,2171.2942,2171.2942,3578.2700,286.2616,89.4568,,,1
SO46236,1,12001,350,20200416,20200426,20200423,1,6,9,1,3374.9900,3374.9900,0.0000,0,1898.0944,1898.0944,3374.9900,269.9992,84.3748,,,1
SO46511,1,24392,313,20200519,20200529,20200526,1,19,6,1,3578.2700,3578.2700,0.0000,0,2171.2942,2171.2942,3578.2700,286.2616,89.4568,,,1
SO46790,1,12930,379,20200613,20200623,20200620,1,100,1,1,2181.5625,2181.5625,0.0000,0,1320.6838,1320.6838,2181.5625,174.5250,54.5391,,,1
SO47136,1,21389,379,20200708,20200718,20200715,1,6,9,1,2181.5625,2181.5625,0.0000,0,1320.6838,1320.6838,2181.5625,174.5250,54.5391,,,1
SO47343,1,21553,379,20200731,20200810,20200807,1,6,9,1,2181.5625,2181.5625,0.0000,0,1320.6838,1320.6838,2181.5625,174.5250,54.5391,,,1
SO47735,1,27084,343,20200831,20200910,20200907,1,19,6,1,782.9900,782.9900,0.0000,0,486.7066,486.7066,782.9900,62.6392,19.5748,,,1
SO47942,1,26167,337,20200928,20201008,20201005,1,6,9,1,782.9900,782.9900,0.0000,0,486.7066,486.7066,782.9900,62.6392,19.5748,,,1
SO48282,1,26540,362,20201030,20201109,20201106,2,100,4,1,2049.0982,2049.0982,0.0000,0,1105.8100,1105.8100,2049.0982,163.9279,51.2275,,,1
SO48603,1,28751,356,20201118,20201128,20201125,1,100,7,1,2071.4196,2071.4196,0.0000,0,1117.8559,1117.8559,2071.4196,165.7136,51.7855,,,1
SO48875,1,24922,381,20201210,20201220,20201217,1,6,9,1,1000.4375,1000.4375,0.0000,0,605.6492,605.6492,1000.4375,80.0350,25.0109,,,1
SO49214,1,23575,379,20210104,20210114,20210111,1,6,9,1,2181.5625,2181.5625,0.0000,0,1320.6838,1320.6838,2181.5625,174.5250,54.5391,,,1
SO49421,1,23573,379,20210125,20210204,20210201,1,6,9,1,2181.5625,2181.5625,0.0000,0,1320.6838,1320.6838,2181.5625,174.5250,54.5391,,,1
SO49734,1,27086,362,20210217,20210227,20210224,2,100,1,1,2049.0982,2049.0982,0.0000,0,1105.8100,1105.8100,2049.0982,163.9279,51.2275,,,1
SO50015,1,19254,381,20210313,20210323,20210320,1,100,8,1,1000.4375,1000.4375,0.0000,0,605.6492,605.6492,1000.4375,80.0350,25.0109,,,1
SO50356,1,15600,354,20210402,20210412,20210409,1,6,9,1,2071.4196,2071.4196,0.0000,0,1117.8559,1117.8559,2071.4196,165.7136,51.7855,,,1
SO65043,2,28341,225,20220128,20220207,20220204,1,19,6,1,8.9900,8.9900,0.0000,0,6.9223,6.9223,8.9900,0.7192,0.2248,,,1
SO50595,1,17928,371,20210426,20210506,20210503,1,100,8,1,2181.5625,2181.5625,0.0000,0,1320.6838,1320.6838,2181.5625,174.5250,54.5391,,,1
SO50904,1,24590,379,20210513,20210523,20210520,1,6,9,1,2181.5625,2181.5625,0.0000,0,1320.6838,1320.6838,2181.5625,174.5250,54.5391,,,1
SO51185,3,27767,530,20210531,20210610,20210607,1,100,8,1,4.9900,4.9900,0.0000,0,1.8663,1.8663,4.9900,0.3992,0.1248,,,1
SO51261,2,12271,488,20210604,20210614,20210611,1,98,10,1,53.9900,53.9900,0.0000,0,41.5723,41.5723,53.9900,4.3192,1.3498,,,1
SO51339,3,12462,472,20210610,20210620,20210617,1,100,8,1,63.5000,63.5000,0.0000,0,23.7490,23.7490,63.5000,5.0800,1.5875,,,1
SO51411,2,11239,478,20210614,20210624,20210621,1,98,10,1,9.9900,9.9900,0.0000,0,3.7363,3.7363,9.9900,0.7992,0.2498,,,1
SO51484,1,19433,372,20210619,20210629,20210626,1,98,10,1,2443.3500,2443.3500,0.0000,0,1554.9479,1554.9479,2443.3500,195.4680,61.0838,,,1
SO51557,1,27765,572,20210623,20210703,20210630,13,100,8,1,742.3500,742.3500,0.0000,0,461.4448,461.4448,742.3500,59.3880,18.5588,,,1
SO51636,2,18238,479,20210628,20210708,20210705,1,6,9,1,8.9900,8.9900,0.0000,0,3.3623,3.3623,8.9900,0.7192,0.2248,,,1
SO51904,1,14204,529,20210701,20210711,20210708,1,100,7,1,3.9900,3.9900,0.0000,0,1.4923,1.4923,3.9900,0.3192,0.0998,,,1
SO51990,2,12165,477,20210703,20210713,20210710,1,19,6,1,4.9900,4.9900,0.0000,0,1.8663,1.8663,4.9900,0.3992,0.1248,,,1
SO52079,2,24486,540,20210705,20210715,20210712,1,100,4,1,32.6000,32.6000,0.0000,0,12.1924,12.1924,32.6000,2.6080,0.8150,,,1
SO52168,2,13790,237,20210707,20210717,20210714,1,100,8,1,49.9900,49.9900,0.0000,0,38.4923,38.4923,49.9900,3.9992,1.2498,,,1
SO52252,1,21507,535,20210708,20210718,20210715,1,98,10,1,24.9900,24.9900,0.0000,0,9.3463,9.3463,24.9900,1.9992,0.6248,,,1
SO52327,3,21021,529,20210709,20210719,20210716,1,100,7,1,3.9900,3.9900,0.0000,0,1.4923,1.4923,3.9900,0.3192,0.0998,,,1
SO52414,2,16608,529,20210712,20210722,20210719,1,6,9,1,3.9900,3.9900,0.0000,0,1.4923,1.4923,3.9900,0.3192,0.0998,,,1
SO52502,1,13848,485,20210713,20210723,20210720,1,100,1,1,21.9800,21.9800,0.0000,0,8.2205,8.2205,21.9800,1.7584,0.5495,,,1
SO52583,3,21254,234,20210715,20210725,20210722,1,6,9,1,49.9900,49.9900,0.0000,0,38.4923,38.4923,49.9900,3.9992,1.2498,,,1
SO52669,2,12277,479,20210716,20210726,20210723,1,98,10,1,8.9900,8.9900,0.0000,0,3.3623,3.3623,8.9900,0.7192,0.2248,,,1
SO52758,1,11688,361,20210718,20210728,20210725,1,100,1,1,2294.9900,2294.9900,0.0000,0,1251.9813,1251.9813,2294.9900,183.5992,57.3748,,,1
SO52841,2,18296,540,20210720,20210730,20210727,1,6,9,1,32.6000,32.6000,0.0000,0,12.1924,12.1924,32.6000,2.6080,0.8150,,,1
SO52926,1,21024,584,20210721,20210731,20210728,1,100,7,1,539.9900,539.9900,0.0000,0,343.6496,343.6496,539.9900,43.1992,13.4998,,,1
SO53023,2,11277,529,20210724,20210803,20210731,1,19,6,1,3.9900,3.9900,0.0000,0,1.4923,1.4923,3.9900,0.3192,0.0998,,,1
SO53105,2,18150,487,20210725,20210804,20210801,1,100,7,1,54.9900,54.9900,0.0000,0,20.5663,20.5663,54.9900,4.3992,1.3748,,,1
SO55426,2,27957,480,20210901,20210911,20210908,1,98,10,1,2.2900,2.2900,0.0000,0,0.8565,0.8565,2.2900,0.1832,0.0573,,,1
SO56351,1,21616,478,20210918,20210928,20210925,1,100,1,1,9.9900,9.9900,0.0000,0,3.7363,3.7363,9.9900,0.7992,0.2498,,,1
SO56446,1,15657,590,20210920,20210930,20210927,2,98,10,1,769.4900,769.4900,0.0000,0,419.7784,419.7784,769.4900,61.5592,19.2373,,,1
SO56528,1,23117,581,20210921,20211001,20210928,1,6,9,1,1700.9900,1700.9900,0.0000,0,1082.5100,1082.5100,1700.9900,136.0792,42.5248,,,1
SO56606,1,14315,237,20210923,20211003,20210930,1,6,9,1,49.9900,49.9900,0.0000,0,38.4923,38.4923,49.9900,3.9992,1.2498,,,1
SO56690,4,22791,214,20210924,20211004,20211001,1,100,4,1,34.9900,34.9900,0.0000,0,13.0863,13.0863,34.9900,2.7992,0.8748,,,1
SO56774,1,18071,477,20210926,20211006,20211003,1,100,4,1,4.9900,4.9900,0.0000,0,1.8663,1.8663,4.9900,0.3992,0.1248,,,1
SO56866,2,28633,539,20210928,20211008,20211005,1,100,1,1,24.9900,24.9900,0.0000,0,9.3463,9.3463,24.9900,1.9992,0.6248,,,1
SO56957,2,13258,479,20210929,20211009,20211006,1,100,8,1,8.9900,8.9900,0.0000,0,3.3623,3.3623,8.9900,0.7192,0.2248,,,1
SO57227,2,14118,480,20211001,20211011,20211008,1,19,6,1,2.2900,2.2900,0.0000,0,0.8565,0.8565,2.2900,0.1832,0.0573,,,1
SO57316,1,11725,490,20211003,20211013,20211010,1,100,1,1,53.9900,53.9900,0.0000,0,41.5723,41.5723,53.9900,4.3192,1.3498,,,1
SO43741,1,27671,310,20190706,20190716,20190713,1,100,1,1,3578.2700,3578.2700,0.0000,0,2171.2942,2171.2942,3578.2700,286.2616,89.4568,,,1
SO44023,1,19830,349,20190728,20190807,20190804,1,19,6,1,3374.9900,3374.9900,0.0000,0,1898.0944,1898.0944,3374.9900,269.9992,84.3748,,,1
SO44330,1,28199,312,20190903,20190913,20190910,1,100,4,1,3578.2700,3578.2700,0.0000,0,2171.2942,2171.2942,3578.2700,286.2616,89.4568,,,1
SO44627,1,11109,349,20191010,20191020,20191017,1,6,9,1,3374.9900,3374.9900,0.0000,0,1898.0944,1898.0944,3374.9900,269.9992,84.3748,,,1
SO44897,1,18696,314,20191112,20191122,20191119,1,6,9,1,3578.2700,3578.2700,0.0000,0,2171.2942,2171.2942,3578.2700,286.2616,89.4568,,,1
SO45144,1,19093,311,20191212,20191222,20191219,1,6,9,1,3578.2700,3578.2700,0.0000,0,2171.2942,2171.2942,3578.2700,286.2616,89.4568,,,1
SO45430,1,28176,312,20200113,20200123,20200120,1,100,6,1,3578.2700,3578.2700,0.0000,0,2171.2942,2171.2942,3578.2700,286.2616,89.4568,,,1
SO45701,1,11538,311,20200216,20200226,20200223,1,100,4,1,3578.2700,3578.2700,0.0000,0,2171.2942,2171.2942,3578.2700,286.2616,89.4568,,,1
SO45945,1,25920,324,20200320,20200330,20200327,1,6,9,1,699.0982,699.0982,0.0000,0,413.1463,413.1463,699.0982,55.9279,17.4775,,,1
SO46237,1,12843,312,20200416,20200426,20200423,1,100,7,1,3578.2700,3578.2700,0.0000,0,2171.2942,2171.2942,3578.2700,286.2616,89.4568,,,1
SO46512,1,12209,311,20200519,20200529,20200526,1,100,4,1,3578.2700,3578.2700,0.0000,0,2171.2942,2171.2942,3578.2700,286.2616,89.4568,,,1
SO46791,1,13016,369,20200613,20200623,20200620,2,100,1,1,2443.3500,2443.3500,0.0000,0,1518.7864,1518.7864,2443.3500,195.4680,61.0838,,,1
SO47137,1,13348,371,20200708,20200718,20200715,1,100,4,1,2181.5625,2181.5625,0.0000,0,1320.6838,1320.6838,2181.5625,174.5250,54.5391,,,1
SO47344,1,12686,354,20200731,20200810,20200807,1,6,9,1,2071.4196,2071.4196,0.0000,0,1117.8559,1117.8559,2071.4196,165.7136,51.7855,,,1
SO47736,1,12705,358,20200831,20200910,20200907,1,6,9,1,2049.0982,2049.0982,0.0000,0,1105.8100,1105.8100,2049.0982,163.9279,51.2275,,,1
SO47943,1,17196,385,20200929,20201009,20201006,1,100,7,1,1000.4375,1000.4375,0.0000,0,605.6492,605.6492,1000.4375,80.0350,25.0109,,,1
SO48283,1,15389,323,20201030,20201109,20201106,1,100,4,1,782.9900,782.9900,0.0000,0,486.7066,486.7066,782.9900,62.6392,19.5748,,,1
SO48604,1,26609,354,20201118,20201128,20201125,1,100,1,1,2071.4196,2071.4196,0.0000,0,1117.8559,1117.8559,2071.4196,165.7136,51.7855,,,1
SO48876,1,26588,335,20201210,20201220,20201217,1,6,9,1,782.9900,782.9900,0.0000,0,486.7066,486.7066,782.9900,62.6392,19.5748,,,1
SO49215,1,15521,325,20210104,20210114,20210111,1,100,4,1,782.9900,782.9900,0.0000,0,486.7066,486.7066,782.9900,62.6392,19.5748,,,1
SO49422,1,23648,370,20210125,20210204,20210201,1,6,9,1,2443.3500,2443.3500,0.0000,0,1518.7864,1518.7864,2443.3500,195.4680,61.0838,,,1
SO49735,1,15569,343,20210217,20210227,20210224,1,100,1,1,782.9900,782.9900,0.0000,0,486.7066,486.7066,782.9900,62.6392,19.5748,,,1
SO50016,1,20870,333,20210313,20210323,20210320,1,100,8,1,782.9900,782.9900,0.0000,0,486.7066,486.7066,782.9900,62.6392,19.5748,,,1
SO50357,1,15643,352,20210402,20210412,20210409,1,6,9,1,2071.4196,2071.4196,0.0000,0,1117.8559,1117.8559,2071.4196,165.7136,51.7855,,,1
SO65043,3,28341,228,20220128,20220207,20220204,1,19,6,1,49.9900,49.9900,0.0000,0,38.4923,38.4923,49.9900,3.9992,1.2498,,,1
SO50596,1,27416,362,20210426,20210506,20210503,2,100,1,1,2049.0982,2049.0982,0.0000,0,1105.8100,1105.8100,2049.0982,163.9279,51.2275,,,1
SO50905,1,27576,352,20210514,20210524,20210521,1,100,1,1,2071.4196,2071.4196,0.0000,0,1117.8559,1117.8559,2071.4196,165.7136,51.7855,,,1
SO51186,1,24339,573,20210531,20210610,20210607,1,100,4,1,2384.0700,2384.0700,0.0000,0,1481.9379,1481.9379,2384.0700,190.7256,59.6018,,,1
SO51262,1,11340,359,20210605,20210615,20210612,1,100,7,1,2294.9900,2294.9900,0.0000,0,1251.9813,1251.9813,2294.9900,183.5992,57.3748,,,1
SO51339,4,12462,477,20210610,20210620,20210617,1,100,8,1,4.9900,4.9900,0.0000,0,1.8663,1.8663,4.9900,0.3992,0.1248,,,1
SO51411,3,11239,477,20210614,20210624,20210621,1,98,10,1,4.9900,4.9900,0.0000,0,1.8663,1.8663,4.9900,0.3992,0.1248,,,1
SO51484,2,19433,217,20210619,20210629,20210626,1,98,10,1,34.9900,34.9900,0.0000,0,13.0863,13.0863,34.9900,2.7992,0.8748,,,1
SO51558,1,23104,390,20210623,20210703,20210630,1,6,9,1,1120.4900,1120.4900,0.0000,0,713.0798,713.0798,1120.4900,89.6392,28.0123,,,1
SO51637,1,24102,581,20210628,20210708,20210705,1,100,8,1,1700.9900,1700.9900,0.0000,0,1082.5100,1082.5100,1700.9900,136.0792,42.5248,,,1
SO51904,2,14204,540,20210701,20210711,20210708,1,100,7,1,32.6000,32.6000,0.0000,0,12.1924,12.1924,32.6000,2.6080,0.8150,,,1
SO51990,3,12165,483,20210703,20210713,20210710,1,19,6,1,120.0000,120.0000,0.0000,0,44.8800,44.8800,120.0000,9.6000,3.0000,,,1
SO52080,1,23690,536,20210705,20210715,20210712,1,100,4,1,29.9900,29.9900,0.0000,0,11.2163,11.2163,29.9900,2.3992,0.7498,,,1
SO52169,1,11632,489,20210707,20210717,20210714,1,19,6,1,53.9900,53.9900,0.0000,0,41.5723,41.5723,53.9900,4.3192,1.3498,,,1
SO52253,1,24550,536,20210708,20210718,20210715,1,98,10,1,29.9900,29.9900,0.0000,0,11.2163,11.2163,29.9900,2.3992,0.7498,,,1
SO52327,4,21021,472,20210709,20210719,20210716,1,100,7,1,63.5000,63.5000,0.0000,0,23.7490,23.7490,63.5000,5.0800,1.5875,,,1
SO52414,3,16608,222,20210712,20210722,20210719,1,6,9,1,34.9900,34.9900,0.0000,0,13.0863,13.0863,34.9900,2.7992,0.8748,,,1
SO52502,2,13848,478,20210713,20210723,20210720,1,100,1,1,9.9900,9.9900,0.0000,0,3.7363,3.7363,9.9900,0.7992,0.2498,,,1
SO52584,1,25820,528,20210715,20210725,20210722,1,6,9,1,4.9900,4.9900,0.0000,0,1.8663,1.8663,4.9900,0.3992,0.1248,,,1
SO52669,3,12277,477,20210716,20210726,20210723,1,98,10,1,4.9900,4.9900,0.0000,0,1.8663,1.8663,4.9900,0.3992,0.1248,,,1
SO52758,2,11688,217,20210718,20210728,20210725,1,100,1,1,34.9900,34.9900,0.0000,0,13.0863,13.0863,34.9900,2.7992,0.8748,,,1
SO52841,3,18296,529,20210720,20210730,20210727,1,6,9,1,3.9900,3.9900,0.0000,0,1.4923,1.4923,3.9900,0.3192,0.0998,,,1
SO52926,2,21024,479,20210721,20210731,20210728,1,100,7,1,8.9900,8.9900,0.0000,0,3.3623,3.3623,8.9900,0.7192,0.2248,,,1
SO53023,3,11277,214,20210724,20210803,20210731,1,19,6,1,34.9900,34.9900,0.0000,0,13.0863,13.0863,34.9900,2.7992,0.8748,,,1
SO53106,1,16254,539,20210725,20210804,20210801,1,100,7,1,24.9900,24.9900,0.0000,0,9.3463,9.3463,24.9900,1.9992,0.6248,,,1
SO55427,1,23773,541,20210901,20210911,20210908,1,100,7,1,28.9900,28.9900,0.0000,0,10.8423,10.8423,28.9900,2.3192,0.7248,,,1
SO56351,2,21616,477,20210918,20210928,20210925,1,100,1,1,4.9900,4.9900,0.0000,0,1.8663,1.8663,4.9900,0.3992,0.1248,,,1
SO56446,2,15657,536,20210920,20210930,20210927,1,98,10,1,29.9900,29.9900,0.0000,0,11.2163,11.2163,29.9900,2.3992,0.7498,,,1
SO56528,2,23117,477,20210921,20211001,20210928,1,6,9,1,4.9900,4.9900,0.0000,0,1.8663,1.8663,4.9900,0.3992,0.1248,,,1
SO56606,2,14315,463,20210923,20211003,20210930,1,6,9,1,24.4900,24.4900,0.0000,0,9.1593,9.1593,24.4900,1.9592,0.6123,,,1
SO56691,1,19849,388,20210924,20211004,20211001,1,100,4,1,1120.4900,1120.4900,0.0000,0,713.0798,713.0798,1120.4900,89.6392,28.0123,,,1
SO56774,2,18071,471,20210926,20211006,20211003,1,100,4,1,63.5000,63.5000,0.0000,0,23.7490,23.7490,63.5000,5.0800,1.5875,,,1
SO56866,3,28633,486,20210928,20211008,20211005,1,100,1,1,159.0000,159.0000,0.0000,0,59.4660,59.4660,159.0000,12.7200,3.9750,,,1
SO56957,3,13258,477,20210929,20211009,20211006,1,100,8,1,4.9900,4.9900,0.0000,0,1.8663,1.8663,4.9900,0.3992,0.1248,,,1
SO57228,1,11773,355,20211001,20211011,20211008,1,100,4,1,2319.9900,2319.9900,0.0000,0,1265.6195,1265.6195,2319.9900,185.5992,57.9998,,,1
SO57317,1,12092,225,20211003,20211013,20211010,1,100,1,1,8.9900,8.9900,0.0000,0,6.9223,6.9223,8.9900,0.7192,0.2248,,,1
SO43742,1,13576,314,20190706,20190716,20190713,1,98,10,1,3578.2700,3578.2700,0.0000,0,2171.2942,2171.2942,3578.2700,286.2616,89.4568,,,1
SO44024,1,16663,314,20190728,20190807,20190804,1,6,9,1,3578.2700,3578.2700,0.0000,0,2171.2942,2171.2942,3578.2700,286.2616,89.4568,,,1
SO44331,1,28257,311,20190904,20190914,20190911,1,100,1,1,3578.2700,3578.2700,0.0000,0,2171.2942,2171.2942,3578.2700,286.2616,89.4568,,,1
SO44628,1,11356,348,20191010,20191020,20191017,1,6,9,1,3374.9900,3374.9900,0.0000,0,1898.0944,1898.0944,3374.9900,269.9992,84.3748,,,1
SO44898,1,18307,310,20191112,20191122,20191119,1,6,9,1,3578.2700,3578.2700,0.0000,0,2171.2942,2171.2942,3578.2700,286.2616,89.4568,,,1
SO45145,1,18716,314,20191212,20191222,20191219,1,6,9,1,3578.2700,3578.2700,0.0000,0,2171.2942,2171.2942,3578.2700,286.2616,89.4568,,,1
SO45431,1,28013,311,20200113,20200123,20200120,1,100,6,1,3578.2700,3578.2700,0.0000,0,2171.2942,2171.2942,3578.2700,286.2616,89.4568,,,1
SO45702,1,18131,320,20200216,20200226,20200223,1,100,7,1,699.0982,699.0982,0.0000,0,413.1463,413.1463,699.0982,55.9279,17.4775,,,1
SO45946,1,11914,350,20200320,20200330,20200327,1,6,9,1,3374.9900,3374.9900,0.0000,0,1898.0944,1898.0944,3374.9900,269.9992,84.3748,,,1
SO46238,1,14838,311,20200417,20200427,20200424,1,100,8,1,3578.2700,3578.2700,0.0000,0,2171.2942,2171.2942,3578.2700,286.2616,89.4568,,,1
SO46513,1,24418,313,20200519,20200529,20200526,1,19,6,1,3578.2700,3578.2700,0.0000,0,2171.2942,2171.2942,3578.2700,286.2616,89.4568,,,1
SO46792,1,13083,373,20200613,20200623,20200620,1,100,1,1,2181.5625,2181.5625,0.0000,0,1320.6838,1320.6838,2181.5625,174.5250,54.5391,,,1
SO47138,1,16308,379,20200709,20200719,20200716,1,98,10,1,2181.5625,2181.5625,0.0000,0,1320.6838,1320.6838,2181.5625,174.5250,54.5391,,,1
SO47345,1,12583,356,20200731,20200810,20200807,1,6,9,1,2071.4196,2071.4196,0.0000,0,1117.8559,1117.8559,2071.4196,165.7136,51.7855,,,1
SO47737,1,13018,356,20200831,20200910,20200907,1,6,9,1,2071.4196,2071.4196,0.0000,0,1117.8559,1117.8559,2071.4196,165.7136,51.7855,,,1
SO47944,1,28690,362,20200929,20201009,20201006,2,100,7,1,2049.0982,2049.0982,0.0000,0,1105.8100,1105.8100,2049.0982,163.9279,51.2275,,,1
SO48284,1,22577,377,20201030,20201109,20201106,1,6,9,1,2181.5625,2181.5625,0.0000,0,1320.6838,1320.6838,2181.5625,174.5250,54.5391,,,1
SO48605,1,26616,358,20201118,20201128,20201125,1,100,1,1,2049.0982,2049.0982,0.0000,0,1105.8100,1105.8100,2049.0982,163.9279,51.2275,,,1
SO48877,1,26657,329,20201210,20201220,20201217,1,6,9,1,782.9900,782.9900,0.0000,0,486.7066,486.7066,782.9900,62.6392,19.5748,,,1
